psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
60	0	0	0	0	0	0	0	+	OX359234.1	179650	118809	118869	rrn23_Hvulgare_GeSeq-SRS_v1	2888	565	625	1	60,	118809,	565,
895	33	0	0	0	0	0	0	+	OX359234.1	179650	118869	119797	rrn23_Hvulgare_GeSeq-SRS_v1	2888	630	1558	1	928,	118869,	630,
171	2	0	0	0	0	0	0	+	OX359234.1	179650	119829	120002	rrn23_Hvulgare_GeSeq-SRS_v1	2888	1659	1832	1	173,	119829,	1659,
400	3	0	0	0	0	0	0	+	OX359234.1	179650	120002	120405	rrn23_Hvulgare_GeSeq-SRS_v1	2888	1833	2236	1	403,	120002,	1833,
2145	11	0	0	0	0	0	0	+	OX359234.1	179650	118249	120405	rrn23_Hbrasiliensis_GeSeq-SRS_v1	2810	0	2156	1	2156,	118249,	0,
648	0	0	0	0	0	0	0	+	OX359234.1	179650	120409	121057	rrn23_Hbrasiliensis_GeSeq-SRS_v1	2810	2162	2810	1	648,	120409,	2162,
113	3	0	0	0	0	0	0	+	OX359234.1	179650	118249	118365	rrn23_Gmax_GeSeq-SRS_v1	2814	0	116	1	116,	118249,	0,
190	6	0	0	0	0	0	0	+	OX359234.1	179650	118365	118561	rrn23_Gmax_GeSeq-SRS_v1	2814	117	313	1	196,	118365,	117,
232	2	0	0	0	0	0	0	+	OX359234.1	179650	118568	118802	rrn23_Gmax_GeSeq-SRS_v1	2814	322	556	1	234,	118568,	322,
1562	32	0	0	0	0	0	0	+	OX359234.1	179650	118809	120403	rrn23_Gmax_GeSeq-SRS_v1	2814	564	2158	1	1594,	118809,	564,
256	10	0	0	0	0	0	0	+	OX359234.1	179650	118249	118515	rrn23_Gbiloba_GeSeq-SRS_v1	2814	0	266	1	266,	118249,	0,
275	12	0	0	0	0	0	0	+	OX359234.1	179650	118515	118802	rrn23_Gbiloba_GeSeq-SRS_v1	2814	267	554	1	287,	118515,	267,
296	4	0	0	0	0	0	0	+	OX359234.1	179650	118809	119109	rrn23_Gbiloba_GeSeq-SRS_v1	2814	562	862	1	300,	118809,	562,
623	18	0	0	0	0	0	0	+	OX359234.1	179650	119109	119750	rrn23_Gbiloba_GeSeq-SRS_v1	2814	863	1504	1	641,	119109,	863,
625	21	0	0	0	0	0	0	+	OX359234.1	179650	119757	120403	rrn23_Gbiloba_GeSeq-SRS_v1	2814	1512	2158	1	646,	119757,	1512,
545	8	0	0	0	0	0	0	+	OX359234.1	179650	118249	118802	rrn23_Eguineensis_GeSeq-SRS_v1	2811	0	553	1	553,	118249,	0,
1578	16	0	0	0	0	0	0	+	OX359234.1	179650	118809	120403	rrn23_Eguineensis_GeSeq-SRS_v1	2811	561	2155	1	1594,	118809,	561,
131	6	0	0	0	0	0	0	+	OX359234.1	179650	118249	118386	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	0	137	1	137,	118249,	0,
380	13	0	0	0	0	0	0	+	OX359234.1	179650	118386	118779	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	138	531	1	393,	118386,	138,
60	0	0	0	0	0	0	0	+	OX359234.1	179650	118809	118869	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	565	625	1	60,	118809,	565,
904	34	0	0	0	0	0	0	+	OX359234.1	179650	118869	119807	rrn23_Bdistachyon_GeSeq-SRS_v1	2888	630	1568	1	938,	118869,	630,
2128	28	0	0	0	0	0	0	+	OX359234.1	179650	118249	120405	rrn23_Athaliana_GeSeq-SRS_v1	2810	0	2156	1	2156,	118249,	0,
516	37	0	0	0	0	0	0	+	OX359234.1	179650	118249	118802	rrn23_Aformosae_GeSeq-SRS_v1	2819	0	553	1	553,	118249,	0,
294	6	0	0	0	0	0	0	+	OX359234.1	179650	118809	119109	rrn23_Aformosae_GeSeq-SRS_v1	2819	561	861	1	300,	118809,	561,
76	2	0	0	0	0	0	0	+	OX359234.1	179650	119109	119187	rrn23_Aformosae_GeSeq-SRS_v1	2819	862	940	1	78,	119109,	862,
448	19	0	0	0	0	0	0	+	OX359234.1	179650	119209	119676	rrn23_Aformosae_GeSeq-SRS_v1	2819	967	1434	1	467,	119209,	967,
124	14	0	0	0	0	0	0	+	OX359234.1	179650	118249	118387	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	0	138	1	138,	118249,	0,
48	6	0	0	0	0	0	0	+	OX359234.1	179650	118387	118441	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	139	193	1	54,	118387,	139,
312	42	0	0	1	3	0	0	+	OX359234.1	179650	118445	118802	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	200	554	2	6,348,	118445,118454,	200,206,
56	6	0	0	0	0	0	0	+	OX359234.1	179650	118809	118871	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	562	624	1	62,	118809,	562,
228	8	0	0	1	1	0	0	+	OX359234.1	179650	118871	119108	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	628	864	2	5,231,	118871,118877,	628,633,
73	3	0	0	0	0	0	0	+	OX359234.1	179650	119108	119184	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	865	941	1	76,	119108,	865,
507	30	0	0	1	6	0	0	+	OX359234.1	179650	119202	119745	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	972	1509	2	7,530,	119202,119215,	972,979,
591	35	0	0	0	0	0	0	+	OX359234.1	179650	119772	120398	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	1524	2150	1	626,	119772,	1524,
602	36	0	0	0	0	0	0	+	OX359234.1	179650	120418	121056	rrn23_Acapillus-veneris_GeSeq-SRS_v1	2811	2172	2810	1	638,	120418,	2172,
307	5	0	0	0	0	0	0	+	OX359234.1	179650	118249	118561	rrn23_Abelladonna_GeSeq-SRS_v1	2812	0	312	1	312,	118249,	0,
234	2	0	0	0	0	0	0	+	OX359234.1	179650	118568	118804	rrn23_Abelladonna_GeSeq-SRS_v1	2812	320	556	1	236,	118568,	320,
1577	20	0	0	0	0	0	0	+	OX359234.1	179650	118806	120403	rrn23_Abelladonna_GeSeq-SRS_v1	2812	557	2154	1	1597,	118806,	557,
71	1	0	0	0	0	0	0	+	OX359234.1	179650	114027	114099	trnV-GAC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_265_ENDKEY	72	0	72	1	72,	114027,	0,
71	1	0	0	0	0	0	0	+	OX359234.1	179650	114027	114099	trnV-GAC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_202_ENDKEY	72	0	72	1	72,	114027,	0,
50	7	0	0	0	0	0	0	+	OX359234.1	179650	114337	114394	rrnS_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_43_ENDKEY	1937	15	72	1	57,	114337,	15,
88	12	0	0	0	0	0	0	+	OX359234.1	179650	114586	114686	rrnS_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_43_ENDKEY	1937	306	406	1	100,	114586,	306,
62	10	0	0	0	0	0	0	+	OX359234.1	179650	114780	114852	rrnS_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_43_ENDKEY	1937	502	574	1	72,	114780,	502,
50	7	0	0	0	0	0	0	+	OX359234.1	179650	114337	114394	rrn18_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_11_ENDKEY	1937	15	72	1	57,	114337,	15,
88	12	0	0	0	0	0	0	+	OX359234.1	179650	114586	114686	rrn18_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_11_ENDKEY	1937	306	406	1	100,	114586,	306,
62	10	0	0	0	0	0	0	+	OX359234.1	179650	114780	114852	rrn18_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_11_ENDKEY	1937	502	574	1	72,	114780,	502,
1056	25	0	0	0	0	0	0	+	OX359234.1	179650	114329	115410	rrn16_Zmays_GeSeq-SRS_v1	1491	0	1081	1	1081,	114329,	0,
279	13	0	0	0	0	0	0	+	OX359234.1	179650	115412	115704	rrn16_Zmays_GeSeq-SRS_v1	1491	1082	1374	1	292,	115412,	1082,
95	6	0	0	0	0	0	0	+	OX359234.1	179650	115719	115820	rrn16_Zmays_GeSeq-SRS_v1	1491	1390	1491	1	101,	115719,	1390,
1485	6	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Vvinifera_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
73	0	0	0	0	0	0	0	+	OX359234.1	179650	114329	114402	rrn16_Stuberosum_GeSeq-SRS_v1	1500	0	73	1	73,	114329,	0,
1408	8	0	0	0	0	0	0	+	OX359234.1	179650	114404	115820	rrn16_Stuberosum_GeSeq-SRS_v1	1500	84	1500	1	1416,	114404,	84,
1477	14	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Soleracea_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
65	3	0	0	0	0	0	0	+	OX359234.1	179650	114335	114403	rrn16_Smoellendorffii_GeSeq-SRS_v1	1500	6	74	1	68,	114335,	6,
102	9	0	0	0	0	0	0	+	OX359234.1	179650	114403	114514	rrn16_Smoellendorffii_GeSeq-SRS_v1	1500	82	193	1	111,	114403,	82,
1231	74	0	0	0	0	0	0	+	OX359234.1	179650	114514	115819	rrn16_Smoellendorffii_GeSeq-SRS_v1	1500	194	1499	1	1305,	114514,	194,
73	0	0	0	0	0	0	0	+	OX359234.1	179650	114329	114402	rrn16_Slycopersicum_GeSeq-SRS_v1	1500	0	73	1	73,	114329,	0,
1408	8	0	0	0	0	0	0	+	OX359234.1	179650	114404	115820	rrn16_Slycopersicum_GeSeq-SRS_v1	1500	84	1500	1	1416,	114404,	84,
1057	24	0	0	0	0	0	0	+	OX359234.1	179650	114329	115410	rrn16_Shybrid_GeSeq-SRS_v1	1491	0	1081	1	1081,	114329,	0,
280	12	0	0	0	0	0	0	+	OX359234.1	179650	115412	115704	rrn16_Shybrid_GeSeq-SRS_v1	1491	1082	1374	1	292,	115412,	1082,
95	6	0	0	0	0	0	0	+	OX359234.1	179650	115719	115820	rrn16_Shybrid_GeSeq-SRS_v1	1491	1390	1491	1	101,	115719,	1390,
1057	24	0	0	0	0	0	0	+	OX359234.1	179650	114329	115410	rrn16_Sbicolor_GeSeq-SRS_v1	1491	0	1081	1	1081,	114329,	0,
280	12	0	0	0	0	0	0	+	OX359234.1	179650	115412	115704	rrn16_Sbicolor_GeSeq-SRS_v1	1491	1082	1374	1	292,	115412,	1082,
95	6	0	0	0	0	0	0	+	OX359234.1	179650	115719	115820	rrn16_Sbicolor_GeSeq-SRS_v1	1491	1390	1491	1	101,	115719,	1390,
1486	5	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_263_ENDKEY	1491	0	1491	1	1491,	114329,	0,
1486	5	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_rrna_ENDCMD_STARTKEY_204_ENDKEY	1491	0	1491	1	1491,	114329,	0,
1490	1	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Rcommunis_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1485	6	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Ptrichocarpa_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1446	45	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Pthunbergii_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
745	28	0	0	1	1	0	0	+	OX359234.1	179650	114330	115104	rrn16_Psativum_GeSeq-SRS_v1	1489	1	774	2	384,389,	114330,114715,	1,385,
690	20	0	0	2	2	0	0	+	OX359234.1	179650	115108	115820	rrn16_Psativum_GeSeq-SRS_v1	1489	779	1489	3	169,39,502,	115108,115278,115318,	779,948,987,
1473	17	0	0	1	1	0	0	+	OX359234.1	179650	114329	115820	rrn16_Paphrodite_GeSeq-SRS_v1	1490	0	1490	2	1236,254,	114329,115566,	0,1236,
1056	25	0	0	0	0	0	0	+	OX359234.1	179650	114329	115410	rrn16_Osativaja_GeSeq-SRS_v1	1491	0	1081	1	1081,	114329,	0,
291	16	0	0	0	0	0	0	+	OX359234.1	179650	115412	115719	rrn16_Osativaja_GeSeq-SRS_v1	1491	1082	1389	1	307,	115412,	1082,
95	6	0	0	0	0	0	0	+	OX359234.1	179650	115719	115820	rrn16_Osativaja_GeSeq-SRS_v1	1491	1390	1491	1	101,	115719,	1390,
1404	23	0	0	0	0	0	0	+	OX359234.1	179650	114329	115756	rrn16_Oelata_GeSeq-SRS_v1	1492	0	1427	1	1427,	114329,	0,
63	0	0	0	0	0	0	0	+	OX359234.1	179650	115757	115820	rrn16_Oelata_GeSeq-SRS_v1	1492	1429	1492	1	63,	115757,	1429,
1483	8	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Nundulata_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1483	8	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Ntomentosiformis_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1483	8	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Ntabacum_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1483	8	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Nsylvestris_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
751	24	0	0	0	0	0	0	+	OX359234.1	179650	114329	115104	rrn16_Mtruncatula_GeSeq-SRS_v1	1492	0	775	1	775,	114329,	0,
696	16	0	0	0	0	0	0	+	OX359234.1	179650	115108	115820	rrn16_Mtruncatula_GeSeq-SRS_v1	1492	780	1492	1	712,	115108,	780,
72	2	0	0	0	0	0	0	+	OX359234.1	179650	114329	114403	rrn16_Mpolymorpha_GeSeq-SRS_v1	1496	0	74	1	74,	114329,	0,
1286	56	0	0	2	2	0	0	+	OX359234.1	179650	114403	115747	rrn16_Mpolymorpha_GeSeq-SRS_v1	1496	82	1424	3	280,431,631,	114403,114684,115116,	82,362,793,
69	0	0	0	0	0	0	0	+	OX359234.1	179650	115751	115820	rrn16_Mpolymorpha_GeSeq-SRS_v1	1496	1427	1496	1	69,	115751,	1427,
1472	19	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Ljaponicus_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1056	25	0	0	0	0	0	0	+	OX359234.1	179650	114329	115410	rrn16_Hvulgare_GeSeq-SRS_v1	1491	0	1081	1	1081,	114329,	0,
291	16	0	0	0	0	0	0	+	OX359234.1	179650	115412	115719	rrn16_Hvulgare_GeSeq-SRS_v1	1491	1082	1389	1	307,	115412,	1082,
95	6	0	0	0	0	0	0	+	OX359234.1	179650	115719	115820	rrn16_Hvulgare_GeSeq-SRS_v1	1491	1390	1491	1	101,	115719,	1390,
1488	3	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Hbrasiliensis_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1472	19	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Gmax_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1457	34	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Gbiloba_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1476	15	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Eguineensis_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
1057	24	0	0	0	0	0	0	+	OX359234.1	179650	114329	115410	rrn16_Bdistachyon_GeSeq-SRS_v1	1491	0	1081	1	1081,	114329,	0,
291	16	0	0	0	0	0	0	+	OX359234.1	179650	115412	115719	rrn16_Bdistachyon_GeSeq-SRS_v1	1491	1082	1389	1	307,	115412,	1082,
95	6	0	0	0	0	0	0	+	OX359234.1	179650	115719	115820	rrn16_Bdistachyon_GeSeq-SRS_v1	1491	1390	1491	1	101,	115719,	1390,
1482	9	0	0	0	0	0	0	+	OX359234.1	179650	114329	115820	rrn16_Athaliana_GeSeq-SRS_v1	1491	0	1491	1	1491,	114329,	0,
72	2	0	0	0	0	0	0	+	OX359234.1	179650	114329	114403	rrn16_Aformosae_GeSeq-SRS_v1	1499	0	74	1	74,	114329,	0,
1362	55	0	0	0	0	0	0	+	OX359234.1	179650	114403	115820	rrn16_Aformosae_GeSeq-SRS_v1	1499	82	1499	1	1417,	114403,	82,
69	3	0	0	0	0	0	0	+	OX359234.1	179650	114329	114401	rrn16_Acapillus-veneris_GeSeq-SRS_v1	1500	0	72	1	72,	114329,	0,
103	6	0	0	0	0	0	0	+	OX359234.1	179650	114402	114511	rrn16_Acapillus-veneris_GeSeq-SRS_v1	1500	81	190	1	109,	114402,	81,
1223	86	0	0	0	0	0	0	+	OX359234.1	179650	114511	115820	rrn16_Acapillus-veneris_GeSeq-SRS_v1	1500	191	1500	1	1309,	114511,	191,
73	0	0	0	0	0	0	0	+	OX359234.1	179650	114329	114402	rrn16_Abelladonna_GeSeq-SRS_v1	1500	0	73	1	73,	114329,	0,
1407	8	0	0	0	0	0	0	+	OX359234.1	179650	114405	115820	rrn16_Abelladonna_GeSeq-SRS_v1	1500	85	1500	1	1415,	114405,	85,
73	0	0	0	0	0	0	0	+	OX359234.1	179650	63549	63622	trnM-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_100_ENDKEY	73	0	73	1	73,	63549,	0,
69	4	0	0	0	0	0	0	+	OX359234.1	179650	63549	63622	trnM-CAU_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_33_ENDKEY	73	0	73	1	73,	63549,	0,
70	3	0	0	0	0	0	0	+	OX359234.1	179650	63549	63622	trnM-CAT_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_191_ENDKEY	73	0	73	1	73,	63549,	0,
72	1	0	0	0	0	0	0	+	OX359234.1	179650	59965	60038	trnF-GAA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_90_ENDKEY	73	0	73	1	73,	59965,	0,
86	1	0	0	0	0	0	0	+	OX359234.1	179650	57064	57151	trnS-GGA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_82_ENDKEY	87	0	87	1	87,	57064,	0,
85	2	0	0	0	0	0	0	+	OX359234.1	179650	57064	57151	trnS-GGA_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_201_ENDKEY	87	0	87	1	87,	57064,	0,
85	0	0	0	1	559	0	0	+	OX359234.1	179650	59012	59656	trnL-UAA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_88_ENDKEY	85	0	85	2	35,50,	59012,59606,	0,35,
70	0	0	0	0	0	0	0	+	OX359234.1	179650	48547	48617	trnG-GCC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_70_ENDKEY	71	0	70	1	70,	48547,	0,
72	0	0	0	0	0	0	0	+	OX359234.1	179650	42647	42719	trnT-GGU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_59_ENDKEY	72	0	72	1	72,	42647,	0,
71	0	0	0	0	0	0	0	+	OX359234.1	179650	37639	37710	trnC-GCA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_46_ENDKEY	71	0	71	1	71,	37639,	0,
70	2	0	0	0	0	0	0	+	OX359234.1	179650	18896	18968	trnR-UCU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_27_ENDKEY	72	0	72	1	72,	18896,	0,
71	0	0	0	1	721	0	0	+	OX359234.1	179650	17189	17981	trnG-UCC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_25_ENDKEY	71	0	71	2	23,48,	17189,17933,	0,23,
74	0	0	0	0	0	0	0	+	OX359234.1	179650	174292	174366	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_276_ENDKEY	74	0	74	1	74,	174292,	0,
74	0	0	0	0	0	0	0	+	OX359234.1	179650	167105	167179	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_276_ENDKEY	74	0	74	1	74,	167105,	0,
74	0	0	0	0	0	0	0	+	OX359234.1	179650	4642	4716	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_276_ENDKEY	74	0	74	1	74,	4642,	0,
74	0	0	0	0	0	0	0	+	OX359234.1	179650	174292	174366	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_191_ENDKEY	74	0	74	1	74,	174292,	0,
74	0	0	0	0	0	0	0	+	OX359234.1	179650	167105	167179	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_191_ENDKEY	74	0	74	1	74,	167105,	0,
74	0	0	0	0	0	0	0	+	OX359234.1	179650	4642	4716	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_191_ENDKEY	74	0	74	1	74,	4642,	0,
72	0	0	0	0	0	0	0	-	OX359234.1	179650	14682	14754	trnQ-UUG_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_16_ENDKEY	72	0	72	1	72,	164896,	0,
83	1	0	0	0	0	0	0	-	OX359234.1	179650	40976	41060	trnY-GUA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_55_ENDKEY	84	0	84	1	84,	138590,	0,
72	1	0	0	0	0	0	0	-	OX359234.1	179650	41119	41192	trnE-UUC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_57_ENDKEY	73	0	73	1	73,	138458,	0,
73	1	0	0	0	0	0	0	-	OX359234.1	179650	40420	40494	trnD-GUC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_53_ENDKEY	74	0	74	1	74,	139156,	0,
73	1	0	0	0	0	0	0	-	OX359234.1	179650	40420	40494	trnD-GUC_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_159_ENDKEY	74	0	74	1	74,	139156,	0,
85	5	0	0	0	0	0	0	-	OX359234.1	179650	47031	47121	trnS-UGA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_66_ENDKEY	90	0	90	1	90,	132529,	0,
85	3	0	0	0	0	0	0	-	OX359234.1	179650	16045	16133	trnS-GCU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_23_ENDKEY	88	0	88	1	88,	163517,	0,
73	0	0	0	0	0	0	0	-	OX359234.1	179650	58460	58533	trnT-UGU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_86_ENDKEY	73	0	73	1	73,	121117,	0,
74	0	0	0	1	590	0	0	-	OX359234.1	179650	62699	63363	trnV-UAC_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_98_ENDKEY	74	0	74	2	37,37,	116287,116914,	0,37,
62	1	0	0	0	0	0	0	-	OX359234.1	179650	48830	48893	trnfM-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_72_ENDKEY	74	0	63	1	63,	130757,	0,
69	1	0	0	0	0	0	0	-	OX359234.1	179650	78720	78790	trnW-CCA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_134_ENDKEY	74	0	70	1	70,	100860,	0,
72	1	0	0	0	0	0	0	-	OX359234.1	179650	78716	78789	trnW-CCA_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_105_ENDKEY	74	1	74	1	73,	100861,	1,
72	1	0	0	0	0	0	0	-	OX359234.1	179650	78716	78789	trnW-CCA_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_35_ENDKEY	74	1	74	1	73,	100861,	1,
73	1	0	0	0	0	0	0	-	OX359234.1	179650	78993	79067	trnP-UGG_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_136_ENDKEY	74	0	74	1	74,	100583,	0,
71	3	0	0	0	0	0	0	-	OX359234.1	179650	78993	79067	trnP-UGG_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_37_ENDKEY	74	0	74	1	74,	100583,	0,
74	0	0	0	0	0	0	0	-	OX359234.1	179650	99527	99601	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_276_ENDKEY	74	0	74	1	74,	80049,	0,
74	0	0	0	0	0	0	0	-	OX359234.1	179650	99527	99601	trnI-CAU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_191_ENDKEY	74	0	74	1	74,	80049,	0,
81	0	0	0	0	0	0	0	-	OX359234.1	179650	107571	107652	trnL-CAA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_272_ENDKEY	81	0	81	1	81,	71998,	0,
81	0	0	0	0	0	0	0	-	OX359234.1	179650	107571	107652	trnL-CAA_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_195_ENDKEY	81	0	81	1	81,	71998,	0,
71	1	0	0	0	0	0	0	-	OX359234.1	179650	122480	122552	trnN-GUU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_249_ENDKEY	72	0	72	1	72,	57098,	0,
71	1	0	0	0	0	0	0	-	OX359234.1	179650	122480	122552	trnN-GUU_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_218_ENDKEY	72	0	72	1	72,	57098,	0,
71	1	0	0	0	0	0	0	-	OX359234.1	179650	122480	122552	trnN-GUU_STARTREF_NC_015141.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_179_ENDKEY	72	0	72	1	72,	57098,	0,
70	1	0	0	1	1	0	0	-	OX359234.1	179650	122480	122552	trnN-GTT_STARTREF_NC_045136.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_112_ENDKEY	71	0	71	2	12,59,	57098,57111,	0,12,
74	0	0	0	0	0	0	0	-	OX359234.1	179650	144793	144867	trnR-ACG_STARTREF_NC_049111.1.genbank_ENDREF_STARTCMD_trna_ENDCMD_STARTKEY_251_ENDKEY	74	0	74	1	74,	34783,	0,
